task,task_normalized,dwa_title,iwa_title,gwa_title,title,title_normalized,soc_code_2010,title_current,soc_code_2019,soc_code_2019_full,broad_occ,minor_occ_category,major_occ_category,physical,auto_aug_mean,pct_normalized,date,freq_mean,importance,relevance,task_prop,eloundu_human,eloundu_gpt4,a_med_nat_2025,a_med_al_2025,a_med_ak_2025,a_med_az_2025,a_med_ar_2025,a_med_ca_2025,a_med_co_2025,a_med_ct_2025,a_med_de_2025,a_med_dc_2025,a_med_fl_2025,a_med_ga_2025,a_med_hi_2025,a_med_id_2025,a_med_il_2025,a_med_in_2025,a_med_ia_2025,a_med_ks_2025,a_med_ky_2025,a_med_la_2025,a_med_me_2025,a_med_md_2025,a_med_ma_2025,a_med_mi_2025,a_med_mn_2025,a_med_ms_2025,a_med_mo_2025,a_med_mt_2025,a_med_ne_2025,a_med_nv_2025,a_med_nh_2025,a_med_nj_2025,a_med_nm_2025,a_med_ny_2025,a_med_nc_2025,a_med_nd_2025,a_med_oh_2025,a_med_ok_2025,a_med_or_2025,a_med_pa_2025,a_med_ri_2025,a_med_sc_2025,a_med_sd_2025,a_med_tn_2025,a_med_tx_2025,a_med_ut_2025,a_med_vt_2025,a_med_va_2025,a_med_wa_2025,a_med_wv_2025,a_med_wi_2025,a_med_wy_2025,a_med_gu_2025,a_med_pr_2025,a_med_vi_2025,emp_tot_nat_2025,emp_tot_al_2025,emp_tot_ak_2025,emp_tot_az_2025,emp_tot_ar_2025,emp_tot_ca_2025,emp_tot_co_2025,emp_tot_ct_2025,emp_tot_de_2025,emp_tot_dc_2025,emp_tot_fl_2025,emp_tot_ga_2025,emp_tot_hi_2025,emp_tot_id_2025,emp_tot_il_2025,emp_tot_in_2025,emp_tot_ia_2025,emp_tot_ks_2025,emp_tot_ky_2025,emp_tot_la_2025,emp_tot_me_2025,emp_tot_md_2025,emp_tot_ma_2025,emp_tot_mi_2025,emp_tot_mn_2025,emp_tot_ms_2025,emp_tot_mo_2025,emp_tot_mt_2025,emp_tot_ne_2025,emp_tot_nv_2025,emp_tot_nh_2025,emp_tot_nj_2025,emp_tot_nm_2025,emp_tot_ny_2025,emp_tot_nc_2025,emp_tot_nd_2025,emp_tot_oh_2025,emp_tot_ok_2025,emp_tot_or_2025,emp_tot_pa_2025,emp_tot_ri_2025,emp_tot_sc_2025,emp_tot_sd_2025,emp_tot_tn_2025,emp_tot_tx_2025,emp_tot_ut_2025,emp_tot_vt_2025,emp_tot_va_2025,emp_tot_wa_2025,emp_tot_wv_2025,emp_tot_wi_2025,emp_tot_wy_2025,emp_tot_gu_2025,emp_tot_pr_2025,emp_tot_vi_2025
"Advise management regarding customer satisfaction, product performance, or suggestions for product improvements.",advise management regarding customer satisfaction product performance or suggestions for product improvements,"Advise others on issues related to repairs, installation, or equipment design.",Advise others on business or operational matters.,Providing Consultation and Advice to Others,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",electrical and electronics repairers commercial and industrial equipment,49-2094.00,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",49-2094,49-2094.00,"Miscellaneous Electrical and Electronic Equipment Mechanics, Installers, and Repairers","Electrical and Electronic Equipment Mechanics, Installers, and Repairers","Installation, Maintenance, and Repair Occupations",False,5.0,0.004999553128465,2026-02-12,1.2294430769230769,3.36,73.61,1.0,E2,E2,74090.0,65600.0,96390.0,77110.0,66980.0,87080.0,79610.0,77290.0,86290.0,74090.0,61530.0,68470.0,85420.0,64410.0,59950.0,66620.0,72250.0,77360.0,62980.0,64500.0,81180.0,79650.0,77570.0,66140.0,80220.0,71700.0,60950.0,75660.0,64120.0,82680.0,77850.0,74980.0,80590.0,78130.0,76740.0,98700.0,62310.0,75480.0,91910.0,65960.0,76860.0,75490.0,64900.0,61560.0,74480.0,75500.0,74000.0,71320.0,99200.0,74920.0,74980.0,86880.0,74090.0,22580.0,74090.0,65010.0,930.0,160.0,1345.0,330.0,5830.0,2200.0,430.0,160.0,292.0,3650.0,3040.0,400.0,420.0,1150.0,1100.0,1130.0,340.0,630.0,950.0,410.0,1160.0,920.0,1460.0,1240.0,500.0,590.0,120.0,410.0,710.0,210.0,1290.0,420.0,1700.0,1660.0,520.0,1510.0,800.0,840.0,2710.0,200.0,1130.0,470.0,1700.0,13540.0,750.0,110.0,1570.0,1660.0,220.0,850.0,100.0,28.0,190.0,13.0
"Consult manuals, schematics, wiring diagrams, and engineering personnel to troubleshoot and solve equipment problems and to determine optimum equipment functioning.",consult manuals schematics wiring diagrams and engineering personnel to troubleshoot and solve equipment problems and to determine optimum equipment functioning,Read technical information needed to perform maintenance or repairs.,Read documents or materials to inform work processes.,Getting Information,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",electrical and electronics repairers powerhouse substation and relay,49-2095.00,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",49-2095,49-2095.00,"Miscellaneous Electrical and Electronic Equipment Mechanics, Installers, and Repairers","Electrical and Electronic Equipment Mechanics, Installers, and Repairers","Installation, Maintenance, and Repair Occupations",False,2.4141162067991337,0.001001857892435,2026-02-12,1.6623084615384616,4.39,97.54,1.0666666666666669,E2,E1,103020.0,95150.0,125260.0,79160.0,101120.0,121520.0,125560.0,109610.0,103020.0,103020.0,101780.0,106930.0,127330.0,119170.0,107470.0,105700.0,86490.0,104970.0,98860.0,80610.0,92570.0,117760.0,119460.0,106600.0,99900.0,94970.0,96850.0,97380.0,104850.0,74360.0,81020.0,111600.0,100410.0,98310.0,104710.0,75050.0,98700.0,97800.0,131050.0,101660.0,107980.0,91140.0,101830.0,96840.0,102470.0,114250.0,105640.0,99390.0,125620.0,97600.0,108980.0,103020.0,103020.0,37360.0,103020.0,20720.0,280.0,80.0,160.0,260.0,1680.0,210.0,210.0,64.0,93.0,910.0,540.0,70.0,100.0,420.0,290.0,120.0,280.0,130.0,370.0,160.0,366.0,430.0,450.0,390.0,160.0,290.0,130.0,60.0,205.0,50.0,450.0,140.0,3160.0,950.0,80.0,1120.0,330.0,170.0,1110.0,30.0,230.0,40.0,430.0,2360.0,100.0,30.0,910.0,410.0,70.0,150.0,37.0,9.0,200.0,4.0
"Analyze test data to diagnose malfunctions, to determine performance characteristics of systems, or to evaluate effects of system modifications.",analyze test data to diagnose malfunctions to determine performance characteristics of systems or to evaluate effects of system modifications,Analyze test or performance data to assess equipment operation.,Analyze performance of systems or equipment.,Analyzing Data or Information,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",electrical and electronics repairers powerhouse substation and relay,49-2095.00,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",49-2095,49-2095.00,"Miscellaneous Electrical and Electronic Equipment Mechanics, Installers, and Repairers","Electrical and Electronic Equipment Mechanics, Installers, and Repairers","Installation, Maintenance, and Repair Occupations",False,3.069204618224244,0.0008496225245118,2026-02-12,1.603245,4.24,83.96,1.0666666666666669,E0,E2,103020.0,95150.0,125260.0,79160.0,101120.0,121520.0,125560.0,109610.0,103020.0,103020.0,101780.0,106930.0,127330.0,119170.0,107470.0,105700.0,86490.0,104970.0,98860.0,80610.0,92570.0,117760.0,119460.0,106600.0,99900.0,94970.0,96850.0,97380.0,104850.0,74360.0,81020.0,111600.0,100410.0,98310.0,104710.0,75050.0,98700.0,97800.0,131050.0,101660.0,107980.0,91140.0,101830.0,96840.0,102470.0,114250.0,105640.0,99390.0,125620.0,97600.0,108980.0,103020.0,103020.0,37360.0,103020.0,20720.0,280.0,80.0,160.0,260.0,1680.0,210.0,210.0,64.0,93.0,910.0,540.0,70.0,100.0,420.0,290.0,120.0,280.0,130.0,370.0,160.0,366.0,430.0,450.0,390.0,160.0,290.0,130.0,60.0,205.0,50.0,450.0,140.0,3160.0,950.0,80.0,1120.0,330.0,170.0,1110.0,30.0,230.0,40.0,430.0,2360.0,100.0,30.0,910.0,410.0,70.0,150.0,37.0,9.0,200.0,4.0
"Construct, test, maintain, and repair substation relay and control systems.",construct test maintain and repair substation relay and control systems,Test electrical equipment or systems to ensure proper functioning.,Test performance of equipment or systems.,"Inspecting Equipment, Structures, or Materials","Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",electrical and electronics repairers powerhouse substation and relay,49-2095.00,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",49-2095,49-2095.00,"Miscellaneous Electrical and Electronic Equipment Mechanics, Installers, and Repairers","Electrical and Electronic Equipment Mechanics, Installers, and Repairers","Installation, Maintenance, and Repair Occupations",True,3.0833333333333326,0.0026600036128509,2026-02-12,1.0131907692307691,4.11,65.5,1.0666666666666669,E0,E0,103020.0,95150.0,125260.0,79160.0,101120.0,121520.0,125560.0,109610.0,103020.0,103020.0,101780.0,106930.0,127330.0,119170.0,107470.0,105700.0,86490.0,104970.0,98860.0,80610.0,92570.0,117760.0,119460.0,106600.0,99900.0,94970.0,96850.0,97380.0,104850.0,74360.0,81020.0,111600.0,100410.0,98310.0,104710.0,75050.0,98700.0,97800.0,131050.0,101660.0,107980.0,91140.0,101830.0,96840.0,102470.0,114250.0,105640.0,99390.0,125620.0,97600.0,108980.0,103020.0,103020.0,37360.0,103020.0,20720.0,280.0,80.0,160.0,260.0,1680.0,210.0,210.0,64.0,93.0,910.0,540.0,70.0,100.0,420.0,290.0,120.0,280.0,130.0,370.0,160.0,366.0,430.0,450.0,390.0,160.0,290.0,130.0,60.0,205.0,50.0,450.0,140.0,3160.0,950.0,80.0,1120.0,330.0,170.0,1110.0,30.0,230.0,40.0,430.0,2360.0,100.0,30.0,910.0,410.0,70.0,150.0,37.0,9.0,200.0,4.0
"Construct, test, maintain, and repair substation relay and control systems.",construct test maintain and repair substation relay and control systems,Repair electronic equipment.,Repair electrical or electronic equipment.,Repairing and Maintaining Mechanical Equipment,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",electrical and electronics repairers powerhouse substation and relay,49-2095.00,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",49-2095,49-2095.00,"Miscellaneous Electrical and Electronic Equipment Mechanics, Installers, and Repairers","Electrical and Electronic Equipment Mechanics, Installers, and Repairers","Installation, Maintenance, and Repair Occupations",True,3.0833333333333326,0.0026600036128509,2026-02-12,1.0131907692307691,4.11,65.5,1.0666666666666669,E0,E0,103020.0,95150.0,125260.0,79160.0,101120.0,121520.0,125560.0,109610.0,103020.0,103020.0,101780.0,106930.0,127330.0,119170.0,107470.0,105700.0,86490.0,104970.0,98860.0,80610.0,92570.0,117760.0,119460.0,106600.0,99900.0,94970.0,96850.0,97380.0,104850.0,74360.0,81020.0,111600.0,100410.0,98310.0,104710.0,75050.0,98700.0,97800.0,131050.0,101660.0,107980.0,91140.0,101830.0,96840.0,102470.0,114250.0,105640.0,99390.0,125620.0,97600.0,108980.0,103020.0,103020.0,37360.0,103020.0,20720.0,280.0,80.0,160.0,260.0,1680.0,210.0,210.0,64.0,93.0,910.0,540.0,70.0,100.0,420.0,290.0,120.0,280.0,130.0,370.0,160.0,366.0,430.0,450.0,390.0,160.0,290.0,130.0,60.0,205.0,50.0,450.0,140.0,3160.0,950.0,80.0,1120.0,330.0,170.0,1110.0,30.0,230.0,40.0,430.0,2360.0,100.0,30.0,910.0,410.0,70.0,150.0,37.0,9.0,200.0,4.0
"Inspect and test electrical or electronic systems to locate and diagnose malfunctions, using visual inspections and testing instruments, such as oscilloscopes and voltmeters.",inspect and test electrical or electronic systems to locate and diagnose malfunctions using visual inspections and testing instruments such as oscilloscopes and voltmeters,Inspect electrical or electronic systems for defects.,"Inspect commercial, industrial, or production systems or equipment.","Inspecting Equipment, Structures, or Materials","Electronic Equipment Installers and Repairers, Motor Vehicles",electronic equipment installers and repairers motor vehicles,49-2096.00,"Electronic Equipment Installers and Repairers, Motor Vehicles",49-2096,49-2096.00,"Miscellaneous Electrical and Electronic Equipment Mechanics, Installers, and Repairers","Electrical and Electronic Equipment Mechanics, Installers, and Repairers","Installation, Maintenance, and Repair Occupations",True,5.0,0.0060922430895577,2026-02-12,1.9324,4.45,96.29,1.0,E0,E0,48420.0,38520.0,48420.0,57280.0,41510.0,48500.0,60070.0,44980.0,48420.0,48420.0,47980.0,59550.0,47780.0,55760.0,47150.0,56730.0,55160.0,33380.0,64570.0,41040.0,48420.0,48420.0,47590.0,48070.0,49740.0,38500.0,38760.0,49920.0,47630.0,46100.0,48420.0,41070.0,49300.0,60220.0,46850.0,47310.0,45120.0,48420.0,56000.0,26640.0,48420.0,48230.0,48420.0,49140.0,48730.0,48420.0,48420.0,49210.0,59010.0,51890.0,38070.0,48420.0,48420.0,48420.0,48420.0,8550.0,70.0,18.0,40.0,80.0,960.0,157.0,90.0,50.0,38.0,660.0,300.0,70.0,90.0,170.0,470.0,85.0,90.0,40.0,106.0,35.0,151.0,220.0,80.0,250.0,90.0,70.0,40.0,56.0,85.0,37.0,170.0,160.0,290.0,190.0,100.0,230.0,93.0,200.0,331.0,27.0,230.0,25.0,210.0,1210.0,95.0,17.0,440.0,120.0,40.0,161.0,15.0,4.0,51.0,2.0
"Inspect and test electrical or electronic systems to locate and diagnose malfunctions, using visual inspections and testing instruments, such as oscilloscopes and voltmeters.",inspect and test electrical or electronic systems to locate and diagnose malfunctions using visual inspections and testing instruments such as oscilloscopes and voltmeters,Test electrical equipment or systems to ensure proper functioning.,Test performance of equipment or systems.,"Inspecting Equipment, Structures, or Materials","Electronic Equipment Installers and Repairers, Motor Vehicles",electronic equipment installers and repairers motor vehicles,49-2096.00,"Electronic Equipment Installers and Repairers, Motor Vehicles",49-2096,49-2096.00,"Miscellaneous Electrical and Electronic Equipment Mechanics, Installers, and Repairers","Electrical and Electronic Equipment Mechanics, Installers, and Repairers","Installation, Maintenance, and Repair Occupations",True,5.0,0.0060922430895577,2026-02-12,1.9324,4.45,96.29,1.0,E0,E0,48420.0,38520.0,48420.0,57280.0,41510.0,48500.0,60070.0,44980.0,48420.0,48420.0,47980.0,59550.0,47780.0,55760.0,47150.0,56730.0,55160.0,33380.0,64570.0,41040.0,48420.0,48420.0,47590.0,48070.0,49740.0,38500.0,38760.0,49920.0,47630.0,46100.0,48420.0,41070.0,49300.0,60220.0,46850.0,47310.0,45120.0,48420.0,56000.0,26640.0,48420.0,48230.0,48420.0,49140.0,48730.0,48420.0,48420.0,49210.0,59010.0,51890.0,38070.0,48420.0,48420.0,48420.0,48420.0,8550.0,70.0,18.0,40.0,80.0,960.0,157.0,90.0,50.0,38.0,660.0,300.0,70.0,90.0,170.0,470.0,85.0,90.0,40.0,106.0,35.0,151.0,220.0,80.0,250.0,90.0,70.0,40.0,56.0,85.0,37.0,170.0,160.0,290.0,190.0,100.0,230.0,93.0,200.0,331.0,27.0,230.0,25.0,210.0,1210.0,95.0,17.0,440.0,120.0,40.0,161.0,15.0,4.0,51.0,2.0
Replace and clean electrical or electronic components.,replace and clean electrical or electronic components,"Clean equipment, parts, or tools to repair or maintain them in good working order.","Clean tools, equipment, facilities, or work areas.",Performing General Physical Activities,"Electronic Equipment Installers and Repairers, Motor Vehicles",electronic equipment installers and repairers motor vehicles,49-2096.00,"Electronic Equipment Installers and Repairers, Motor Vehicles",49-2096,49-2096.00,"Miscellaneous Electrical and Electronic Equipment Mechanics, Installers, and Repairers","Electrical and Electronic Equipment Mechanics, Installers, and Repairers","Installation, Maintenance, and Repair Occupations",True,2.948371550607324,0.0012467583635566,2026-02-12,1.250646153846154,3.86,90.11,1.0,E0,E0,48420.0,38520.0,48420.0,57280.0,41510.0,48500.0,60070.0,44980.0,48420.0,48420.0,47980.0,59550.0,47780.0,55760.0,47150.0,56730.0,55160.0,33380.0,64570.0,41040.0,48420.0,48420.0,47590.0,48070.0,49740.0,38500.0,38760.0,49920.0,47630.0,46100.0,48420.0,41070.0,49300.0,60220.0,46850.0,47310.0,45120.0,48420.0,56000.0,26640.0,48420.0,48230.0,48420.0,49140.0,48730.0,48420.0,48420.0,49210.0,59010.0,51890.0,38070.0,48420.0,48420.0,48420.0,48420.0,8550.0,70.0,18.0,40.0,80.0,960.0,157.0,90.0,50.0,38.0,660.0,300.0,70.0,90.0,170.0,470.0,85.0,90.0,40.0,106.0,35.0,151.0,220.0,80.0,250.0,90.0,70.0,40.0,56.0,85.0,37.0,170.0,160.0,290.0,190.0,100.0,230.0,93.0,200.0,331.0,27.0,230.0,25.0,210.0,1210.0,95.0,17.0,440.0,120.0,40.0,161.0,15.0,4.0,51.0,2.0
Replace and clean electrical or electronic components.,replace and clean electrical or electronic components,Repair electrical components.,Repair electrical or electronic equipment.,Repairing and Maintaining Mechanical Equipment,"Electronic Equipment Installers and Repairers, Motor Vehicles",electronic equipment installers and repairers motor vehicles,49-2096.00,"Electronic Equipment Installers and Repairers, Motor Vehicles",49-2096,49-2096.00,"Miscellaneous Electrical and Electronic Equipment Mechanics, Installers, and Repairers","Electrical and Electronic Equipment Mechanics, Installers, and Repairers","Installation, Maintenance, and Repair Occupations",True,2.948371550607324,0.0012467583635566,2026-02-12,1.250646153846154,3.86,90.11,1.0,E0,E0,48420.0,38520.0,48420.0,57280.0,41510.0,48500.0,60070.0,44980.0,48420.0,48420.0,47980.0,59550.0,47780.0,55760.0,47150.0,56730.0,55160.0,33380.0,64570.0,41040.0,48420.0,48420.0,47590.0,48070.0,49740.0,38500.0,38760.0,49920.0,47630.0,46100.0,48420.0,41070.0,49300.0,60220.0,46850.0,47310.0,45120.0,48420.0,56000.0,26640.0,48420.0,48230.0,48420.0,49140.0,48730.0,48420.0,48420.0,49210.0,59010.0,51890.0,38070.0,48420.0,48420.0,48420.0,48420.0,8550.0,70.0,18.0,40.0,80.0,960.0,157.0,90.0,50.0,38.0,660.0,300.0,70.0,90.0,170.0,470.0,85.0,90.0,40.0,106.0,35.0,151.0,220.0,80.0,250.0,90.0,70.0,40.0,56.0,85.0,37.0,170.0,160.0,290.0,190.0,100.0,230.0,93.0,200.0,331.0,27.0,230.0,25.0,210.0,1210.0,95.0,17.0,440.0,120.0,40.0,161.0,15.0,4.0,51.0,2.0
"Install, service, and repair electronic equipment or instruments such as televisions, radios, and videocassette recorders.",install service and repair electronic equipment or instruments such as televisions radios and videocassette recorders,Install audio or communications equipment.,Install commercial or production equipment.,Handling and Moving Objects,Electronic Home Entertainment Equipment Installers and Repairers,electronic home entertainment equipment installers and repairers,49-2097.00,Audiovisual Equipment Installers and Repairers,49-2097,49-2097.00,"Miscellaneous Electrical and Electronic Equipment Mechanics, Installers, and Repairers","Electrical and Electronic Equipment Mechanics, Installers, and Repairers","Installation, Maintenance, and Repair Occupations",True,5.0,0.0220094898496934,2026-02-12,2.7086507692307693,4.39,93.25,1.0,E0,E0,52600.0,46770.0,52600.0,45400.0,46530.0,62390.0,57680.0,74890.0,69990.0,57620.0,49780.0,50090.0,52600.0,56690.0,62870.0,46450.0,64390.0,50130.0,48380.0,53320.0,52600.0,65160.0,56040.0,45400.0,54330.0,41920.0,50540.0,60900.0,39940.0,48750.0,62810.0,48780.0,45580.0,62380.0,44490.0,50890.0,48130.0,47880.0,59890.0,51010.0,52600.0,45180.0,38860.0,48010.0,47770.0,53080.0,52600.0,56310.0,70720.0,52600.0,48300.0,33300.0,52600.0,26010.0,52600.0,19780.0,230.0,41.0,520.0,220.0,2590.0,550.0,214.0,61.00000000000001,89.00000000000001,1610.0,890.0,79.0,240.0,530.0,170.0,197.0,100.0,180.0,140.0,81.0,200.00000000000003,460.0,310.0,40.0,120.0,580.0,59.99999999999999,129.0,190.0,86.0,650.0,110.0,870.0,660.0,40.0,190.0,150.0,130.0,560.0,63.0,480.0,59.99999999999999,400.00000000000006,2490.0,330.0,38.0,370.0,350.0,89.00000000000001,150.0,30.0,8.0,50.00000000000001,4.0
"Install, service, and repair electronic equipment or instruments such as televisions, radios, and videocassette recorders.",install service and repair electronic equipment or instruments such as televisions radios and videocassette recorders,Repair electronic equipment.,Repair electrical or electronic equipment.,Repairing and Maintaining Mechanical Equipment,Electronic Home Entertainment Equipment Installers and Repairers,electronic home entertainment equipment installers and repairers,49-2097.00,Audiovisual Equipment Installers and Repairers,49-2097,49-2097.00,"Miscellaneous Electrical and Electronic Equipment Mechanics, Installers, and Repairers","Electrical and Electronic Equipment Mechanics, Installers, and Repairers","Installation, Maintenance, and Repair Occupations",True,5.0,0.0220094898496934,2026-02-12,2.7086507692307693,4.39,93.25,1.0,E0,E0,52600.0,46770.0,52600.0,45400.0,46530.0,62390.0,57680.0,74890.0,69990.0,57620.0,49780.0,50090.0,52600.0,56690.0,62870.0,46450.0,64390.0,50130.0,48380.0,53320.0,52600.0,65160.0,56040.0,45400.0,54330.0,41920.0,50540.0,60900.0,39940.0,48750.0,62810.0,48780.0,45580.0,62380.0,44490.0,50890.0,48130.0,47880.0,59890.0,51010.0,52600.0,45180.0,38860.0,48010.0,47770.0,53080.0,52600.0,56310.0,70720.0,52600.0,48300.0,33300.0,52600.0,26010.0,52600.0,19780.0,230.0,41.0,520.0,220.0,2590.0,550.0,214.0,61.00000000000001,89.00000000000001,1610.0,890.0,79.0,240.0,530.0,170.0,197.0,100.0,180.0,140.0,81.0,200.00000000000003,460.0,310.0,40.0,120.0,580.0,59.99999999999999,129.0,190.0,86.0,650.0,110.0,870.0,660.0,40.0,190.0,150.0,130.0,560.0,63.0,480.0,59.99999999999999,400.00000000000006,2490.0,330.0,38.0,370.0,350.0,89.00000000000001,150.0,30.0,8.0,50.00000000000001,4.0
"Calibrate and test equipment, and locate circuit and component faults, using hand and power tools and measuring and testing instruments such as resistance meters and oscilloscopes.",calibrate and test equipment and locate circuit and component faults using hand and power tools and measuring and testing instruments such as resistance meters and oscilloscopes,Test electrical circuits or components for proper functioning.,Test performance of equipment or systems.,"Inspecting Equipment, Structures, or Materials",Electronic Home Entertainment Equipment Installers and Repairers,electronic home entertainment equipment installers and repairers,49-2097.00,Audiovisual Equipment Installers and Repairers,49-2097,49-2097.00,"Miscellaneous Electrical and Electronic Equipment Mechanics, Installers, and Repairers","Electrical and Electronic Equipment Mechanics, Installers, and Repairers","Installation, Maintenance, and Repair Occupations",True,1.0,0.0012290845806685,2026-02-12,2.151295,4.02,74.23,1.0,E0,E0,52600.0,46770.0,52600.0,45400.0,46530.0,62390.0,57680.0,74890.0,69990.0,57620.0,49780.0,50090.0,52600.0,56690.0,62870.0,46450.0,64390.0,50130.0,48380.0,53320.0,52600.0,65160.0,56040.0,45400.0,54330.0,41920.0,50540.0,60900.0,39940.0,48750.0,62810.0,48780.0,45580.0,62380.0,44490.0,50890.0,48130.0,47880.0,59890.0,51010.0,52600.0,45180.0,38860.0,48010.0,47770.0,53080.0,52600.0,56310.0,70720.0,52600.0,48300.0,33300.0,52600.0,26010.0,52600.0,19780.0,230.0,41.0,520.0,220.0,2590.0,550.0,214.0,61.00000000000001,89.00000000000001,1610.0,890.0,79.0,240.0,530.0,170.0,197.0,100.0,180.0,140.0,81.0,200.00000000000003,460.0,310.0,40.0,120.0,580.0,59.99999999999999,129.0,190.0,86.0,650.0,110.0,870.0,660.0,40.0,190.0,150.0,130.0,560.0,63.0,480.0,59.99999999999999,400.00000000000006,2490.0,330.0,38.0,370.0,350.0,89.00000000000001,150.0,30.0,8.0,50.00000000000001,4.0
"Calibrate and test equipment, and locate circuit and component faults, using hand and power tools and measuring and testing instruments such as resistance meters and oscilloscopes.",calibrate and test equipment and locate circuit and component faults using hand and power tools and measuring and testing instruments such as resistance meters and oscilloscopes,Calibrate equipment to specifications.,Adjust equipment to ensure adequate performance.,Handling and Moving Objects,Electronic Home Entertainment Equipment Installers and Repairers,electronic home entertainment equipment installers and repairers,49-2097.00,Audiovisual Equipment Installers and Repairers,49-2097,49-2097.00,"Miscellaneous Electrical and Electronic Equipment Mechanics, Installers, and Repairers","Electrical and Electronic Equipment Mechanics, Installers, and Repairers","Installation, Maintenance, and Repair Occupations",True,1.0,0.0012290845806685,2026-02-12,2.151295,4.02,74.23,1.0,E0,E0,52600.0,46770.0,52600.0,45400.0,46530.0,62390.0,57680.0,74890.0,69990.0,57620.0,49780.0,50090.0,52600.0,56690.0,62870.0,46450.0,64390.0,50130.0,48380.0,53320.0,52600.0,65160.0,56040.0,45400.0,54330.0,41920.0,50540.0,60900.0,39940.0,48750.0,62810.0,48780.0,45580.0,62380.0,44490.0,50890.0,48130.0,47880.0,59890.0,51010.0,52600.0,45180.0,38860.0,48010.0,47770.0,53080.0,52600.0,56310.0,70720.0,52600.0,48300.0,33300.0,52600.0,26010.0,52600.0,19780.0,230.0,41.0,520.0,220.0,2590.0,550.0,214.0,61.00000000000001,89.00000000000001,1610.0,890.0,79.0,240.0,530.0,170.0,197.0,100.0,180.0,140.0,81.0,200.00000000000003,460.0,310.0,40.0,120.0,580.0,59.99999999999999,129.0,190.0,86.0,650.0,110.0,870.0,660.0,40.0,190.0,150.0,130.0,560.0,63.0,480.0,59.99999999999999,400.00000000000006,2490.0,330.0,38.0,370.0,350.0,89.00000000000001,150.0,30.0,8.0,50.00000000000001,4.0
