task,task_normalized,dwa_title,iwa_title,gwa_title,title,title_normalized,soc_code_2010,title_current,soc_code_2019,soc_code_2019_full,broad_occ,minor_occ_category,major_occ_category,physical,auto_aug_mean,pct_normalized,date,freq_mean,importance,relevance,task_prop,eloundu_human,eloundu_gpt4,a_med_nat_2024,a_med_al_2024,a_med_ak_2024,a_med_az_2024,a_med_ar_2024,a_med_ca_2024,a_med_co_2024,a_med_ct_2024,a_med_de_2024,a_med_dc_2024,a_med_fl_2024,a_med_ga_2024,a_med_hi_2024,a_med_id_2024,a_med_il_2024,a_med_in_2024,a_med_ia_2024,a_med_ks_2024,a_med_ky_2024,a_med_la_2024,a_med_me_2024,a_med_md_2024,a_med_ma_2024,a_med_mi_2024,a_med_mn_2024,a_med_ms_2024,a_med_mo_2024,a_med_mt_2024,a_med_ne_2024,a_med_nv_2024,a_med_nh_2024,a_med_nj_2024,a_med_nm_2024,a_med_ny_2024,a_med_nc_2024,a_med_nd_2024,a_med_oh_2024,a_med_ok_2024,a_med_or_2024,a_med_pa_2024,a_med_ri_2024,a_med_sc_2024,a_med_sd_2024,a_med_tn_2024,a_med_tx_2024,a_med_ut_2024,a_med_vt_2024,a_med_va_2024,a_med_wa_2024,a_med_wv_2024,a_med_wi_2024,a_med_wy_2024,a_med_gu_2024,a_med_pr_2024,a_med_vi_2024,emp_tot_nat_2024,emp_tot_al_2024,emp_tot_ak_2024,emp_tot_az_2024,emp_tot_ar_2024,emp_tot_ca_2024,emp_tot_co_2024,emp_tot_ct_2024,emp_tot_de_2024,emp_tot_dc_2024,emp_tot_fl_2024,emp_tot_ga_2024,emp_tot_hi_2024,emp_tot_id_2024,emp_tot_il_2024,emp_tot_in_2024,emp_tot_ia_2024,emp_tot_ks_2024,emp_tot_ky_2024,emp_tot_la_2024,emp_tot_me_2024,emp_tot_md_2024,emp_tot_ma_2024,emp_tot_mi_2024,emp_tot_mn_2024,emp_tot_ms_2024,emp_tot_mo_2024,emp_tot_mt_2024,emp_tot_ne_2024,emp_tot_nv_2024,emp_tot_nh_2024,emp_tot_nj_2024,emp_tot_nm_2024,emp_tot_ny_2024,emp_tot_nc_2024,emp_tot_nd_2024,emp_tot_oh_2024,emp_tot_ok_2024,emp_tot_or_2024,emp_tot_pa_2024,emp_tot_ri_2024,emp_tot_sc_2024,emp_tot_sd_2024,emp_tot_tn_2024,emp_tot_tx_2024,emp_tot_ut_2024,emp_tot_vt_2024,emp_tot_va_2024,emp_tot_wa_2024,emp_tot_wv_2024,emp_tot_wi_2024,emp_tot_wy_2024,emp_tot_gu_2024,emp_tot_pr_2024,emp_tot_vi_2024
Stamp messages with time and date and file them appropriately.,stamp messages with time and date and file them appropriately,File documents or records.,Perform administrative or clerical activities.,Performing Administrative Activities,"Switchboard Operators, Including Answering Service",switchboard operators including answering service,43-2011.00,"Switchboard Operators, Including Answering Service",43-2011,43-2011.00,"Switchboard Operators, Including Answering Service",Communications Equipment Operators,Office and Administrative Support Occupations,True,2.33,0.0302034247852136,2025-04-24,4.147681538461538,4.13,38.81,1.0,E1,E1,38370.0,31450.0,36600.0,39030.0,33680.0,49460.0,42740.0,36560.0,36930.0,55140.0,35080.0,38080.0,57220.0,37650.0,40230.0,34720.0,37160.0,36900.0,36500.0,35260.0,42090.0,39750.0,40730.0,38070.0,48280.0,31560.0,35640.0,41880.0,36880.0,37260.0,40860.0,37920.0,37430.0,45030.0,36190.0,38370.0,36490.0,35170.0,49440.0,37930.0,38350.0,33640.0,38370.0,33280.0,31780.0,41290.0,39500.0,35540.0,46470.0,34600.0,39910.0,38370.0,38370.0,23970.0,35620.0,35730.0,820.0,60.0,560.0,290.0,7170.0,490.0,370.0,160.0,200.0,2940.0,680.0,370.0,70.0,1830.0,500.0,260.0,180.0,350.0,870.0,110.0,530.0,1010.0,430.0,340.0,300.0,880.0,40.0,220.0,850.0,150.0,730.0,220.0,2070.0,740.0,98.0,800.0,360.0,360.0,1239.9999999999998,140.0,630.0,104.0,870.0,2859.9999999999995,110.0,110.0,936.0,360.0,150.0,480.0,64.0,14.0,690.0,50.0
Keep records of calls placed and charges incurred.,keep records of calls placed and charges incurred,Maintain call records.,Maintain operational records.,Documenting/Recording Information,"Switchboard Operators, Including Answering Service",switchboard operators including answering service,43-2011.00,"Switchboard Operators, Including Answering Service",43-2011,43-2011.00,"Switchboard Operators, Including Answering Service",Communications Equipment Operators,Office and Administrative Support Occupations,False,2.87,0.0151017123926067,2025-04-24,4.310051153846154,4.05,44.18,1.0,E1,E1,38370.0,31450.0,36600.0,39030.0,33680.0,49460.0,42740.0,36560.0,36930.0,55140.0,35080.0,38080.0,57220.0,37650.0,40230.0,34720.0,37160.0,36900.0,36500.0,35260.0,42090.0,39750.0,40730.0,38070.0,48280.0,31560.0,35640.0,41880.0,36880.0,37260.0,40860.0,37920.0,37430.0,45030.0,36190.0,38370.0,36490.0,35170.0,49440.0,37930.0,38350.0,33640.0,38370.0,33280.0,31780.0,41290.0,39500.0,35540.0,46470.0,34600.0,39910.0,38370.0,38370.0,23970.0,35620.0,35730.0,820.0,60.0,560.0,290.0,7170.0,490.0,370.0,160.0,200.0,2940.0,680.0,370.0,70.0,1830.0,500.0,260.0,180.0,350.0,870.0,110.0,530.0,1010.0,430.0,340.0,300.0,880.0,40.0,220.0,850.0,150.0,730.0,220.0,2070.0,740.0,98.0,800.0,360.0,360.0,1239.9999999999998,140.0,630.0,104.0,870.0,2859.9999999999995,110.0,110.0,936.0,360.0,150.0,480.0,64.0,14.0,690.0,50.0
"Observe signal lights on switchboards, and dial or press buttons to make connections.",observe signal lights on switchboards and dial or press buttons to make connections,Operate communications equipment or systems.,Operate communications equipment or systems.,Controlling Machines and Processes,Telephone Operators,telephone operators,43-2021.00,Telephone Operators,43-2021,43-2021.00,Telephone Operators,Communications Equipment Operators,Office and Administrative Support Occupations,True,2.33,0.0122701413189929,2025-04-24,6.725832307692308,4.61,79.0,1.1428571428571428,E1,E1,39130.0,39130.0,39130.0,39130.0,39130.0,56770.0,39130.0,40620.0,39130.0,47890.0,39130.0,36510.0,52160.0,39130.0,39130.0,39130.0,39130.0,39130.0,38100.0,34050.0,39130.0,41220.0,46370.0,40300.0,39130.0,39130.0,39130.0,39130.0,39130.0,39130.0,39130.0,40770.0,39130.0,53510.0,39130.0,39130.0,38110.0,37400.0,39130.0,36040.0,39130.0,36160.0,39130.0,39130.0,36800.0,39130.0,39130.0,39130.0,39130.0,39130.0,37830.0,39130.0,39130.0,27410.0,39130.0,3950.000000000001,53.0,8.0,81.0,33.0,190.0,74.0,30.0,12.0,18.0,250.0,140.0,40.0,21.0,154.0,81.0,40.0,36.0,100.0,80.0,16.0,110.0,93.0,60.0,74.0,30.0,74.0,13.0,26.0,30.0,17.0,230.0,22.0,350.0,125.0,11.0,190.0,40.0,50.0,400.0,13.0,70.0,12.0,83.0,640.0,44.0,8.0,103.0,90.0,18.0,74.0,7.0,2.0,30.0,1.0
"Operate telephone switchboards and systems to advance and complete connections, including those for local, long distance, pay telephone, mobile, person-to-person, and emergency calls.",operate telephone switchboards and systems to advance and complete connections including those for local long distance pay telephone mobile persontoperson and emergency calls,Operate communications equipment or systems.,Operate communications equipment or systems.,Controlling Machines and Processes,Telephone Operators,telephone operators,43-2021.00,Telephone Operators,43-2021,43-2021.00,Telephone Operators,Communications Equipment Operators,Office and Administrative Support Occupations,True,3.13,0.0217087115643722,2025-04-24,6.253642307692307,4.45,88.3,1.1428571428571428,E1,E1,39130.0,39130.0,39130.0,39130.0,39130.0,56770.0,39130.0,40620.0,39130.0,47890.0,39130.0,36510.0,52160.0,39130.0,39130.0,39130.0,39130.0,39130.0,38100.0,34050.0,39130.0,41220.0,46370.0,40300.0,39130.0,39130.0,39130.0,39130.0,39130.0,39130.0,39130.0,40770.0,39130.0,53510.0,39130.0,39130.0,38110.0,37400.0,39130.0,36040.0,39130.0,36160.0,39130.0,39130.0,36800.0,39130.0,39130.0,39130.0,39130.0,39130.0,37830.0,39130.0,39130.0,27410.0,39130.0,3950.000000000001,53.0,8.0,81.0,33.0,190.0,74.0,30.0,12.0,18.0,250.0,140.0,40.0,21.0,154.0,81.0,40.0,36.0,100.0,80.0,16.0,110.0,93.0,60.0,74.0,30.0,74.0,13.0,26.0,30.0,17.0,230.0,22.0,350.0,125.0,11.0,190.0,40.0,50.0,400.0,13.0,70.0,12.0,83.0,640.0,44.0,8.0,103.0,90.0,18.0,74.0,7.0,2.0,30.0,1.0
"Operate telephone switchboards and systems to advance and complete connections, including those for local, long distance, pay telephone, mobile, person-to-person, and emergency calls.",operate telephone switchboards and systems to advance and complete connections including those for local long distance pay telephone mobile persontoperson and emergency calls,Answer telephones to direct calls or provide information.,"Provide information to guests, clients, or customers.",Communicating with People Outside the Organization,Telephone Operators,telephone operators,43-2021.00,Telephone Operators,43-2021,43-2021.00,Telephone Operators,Communications Equipment Operators,Office and Administrative Support Occupations,True,3.13,0.0217087115643722,2025-04-24,6.253642307692307,4.45,88.3,1.1428571428571428,E1,E1,39130.0,39130.0,39130.0,39130.0,39130.0,56770.0,39130.0,40620.0,39130.0,47890.0,39130.0,36510.0,52160.0,39130.0,39130.0,39130.0,39130.0,39130.0,38100.0,34050.0,39130.0,41220.0,46370.0,40300.0,39130.0,39130.0,39130.0,39130.0,39130.0,39130.0,39130.0,40770.0,39130.0,53510.0,39130.0,39130.0,38110.0,37400.0,39130.0,36040.0,39130.0,36160.0,39130.0,39130.0,36800.0,39130.0,39130.0,39130.0,39130.0,39130.0,37830.0,39130.0,39130.0,27410.0,39130.0,3950.000000000001,53.0,8.0,81.0,33.0,190.0,74.0,30.0,12.0,18.0,250.0,140.0,40.0,21.0,154.0,81.0,40.0,36.0,100.0,80.0,16.0,110.0,93.0,60.0,74.0,30.0,74.0,13.0,26.0,30.0,17.0,230.0,22.0,350.0,125.0,11.0,190.0,40.0,50.0,400.0,13.0,70.0,12.0,83.0,640.0,44.0,8.0,103.0,90.0,18.0,74.0,7.0,2.0,30.0,1.0
"Listen to customer requests, referring to alphabetical or geographical directories to answer questions and provide telephone information.",listen to customer requests referring to alphabetical or geographical directories to answer questions and provide telephone information,"Search files, databases or reference materials to obtain needed information.",Gather information from physical or electronic sources.,Getting Information,Telephone Operators,telephone operators,43-2021.00,Telephone Operators,43-2021,43-2021.00,Telephone Operators,Communications Equipment Operators,Office and Administrative Support Occupations,False,3.13,0.0479007439952996,2025-04-24,4.656106153846154,4.22,81.51,1.1428571428571428,E2,E1,39130.0,39130.0,39130.0,39130.0,39130.0,56770.0,39130.0,40620.0,39130.0,47890.0,39130.0,36510.0,52160.0,39130.0,39130.0,39130.0,39130.0,39130.0,38100.0,34050.0,39130.0,41220.0,46370.0,40300.0,39130.0,39130.0,39130.0,39130.0,39130.0,39130.0,39130.0,40770.0,39130.0,53510.0,39130.0,39130.0,38110.0,37400.0,39130.0,36040.0,39130.0,36160.0,39130.0,39130.0,36800.0,39130.0,39130.0,39130.0,39130.0,39130.0,37830.0,39130.0,39130.0,27410.0,39130.0,3950.000000000001,53.0,8.0,81.0,33.0,190.0,74.0,30.0,12.0,18.0,250.0,140.0,40.0,21.0,154.0,81.0,40.0,36.0,100.0,80.0,16.0,110.0,93.0,60.0,74.0,30.0,74.0,13.0,26.0,30.0,17.0,230.0,22.0,350.0,125.0,11.0,190.0,40.0,50.0,400.0,13.0,70.0,12.0,83.0,640.0,44.0,8.0,103.0,90.0,18.0,74.0,7.0,2.0,30.0,1.0
"Listen to customer requests, referring to alphabetical or geographical directories to answer questions and provide telephone information.",listen to customer requests referring to alphabetical or geographical directories to answer questions and provide telephone information,Answer telephones to direct calls or provide information.,"Provide information to guests, clients, or customers.",Communicating with People Outside the Organization,Telephone Operators,telephone operators,43-2021.00,Telephone Operators,43-2021,43-2021.00,Telephone Operators,Communications Equipment Operators,Office and Administrative Support Occupations,False,3.13,0.0479007439952996,2025-04-24,4.656106153846154,4.22,81.51,1.1428571428571428,E2,E1,39130.0,39130.0,39130.0,39130.0,39130.0,56770.0,39130.0,40620.0,39130.0,47890.0,39130.0,36510.0,52160.0,39130.0,39130.0,39130.0,39130.0,39130.0,38100.0,34050.0,39130.0,41220.0,46370.0,40300.0,39130.0,39130.0,39130.0,39130.0,39130.0,39130.0,39130.0,40770.0,39130.0,53510.0,39130.0,39130.0,38110.0,37400.0,39130.0,36040.0,39130.0,36160.0,39130.0,39130.0,36800.0,39130.0,39130.0,39130.0,39130.0,39130.0,37830.0,39130.0,39130.0,27410.0,39130.0,3950.000000000001,53.0,8.0,81.0,33.0,190.0,74.0,30.0,12.0,18.0,250.0,140.0,40.0,21.0,154.0,81.0,40.0,36.0,100.0,80.0,16.0,110.0,93.0,60.0,74.0,30.0,74.0,13.0,26.0,30.0,17.0,230.0,22.0,350.0,125.0,11.0,190.0,40.0,50.0,400.0,13.0,70.0,12.0,83.0,640.0,44.0,8.0,103.0,90.0,18.0,74.0,7.0,2.0,30.0,1.0
Update directory information.,update directory information,Enter information into databases or software programs.,Process digital or online data.,Working with Computers,Telephone Operators,telephone operators,43-2021.00,Telephone Operators,43-2021,43-2021.00,Telephone Operators,Communications Equipment Operators,Office and Administrative Support Occupations,False,4.2,0.0339788528833653,2025-04-24,1.1998865384615385,4.12,69.88,1.1428571428571428,E2,E1,39130.0,39130.0,39130.0,39130.0,39130.0,56770.0,39130.0,40620.0,39130.0,47890.0,39130.0,36510.0,52160.0,39130.0,39130.0,39130.0,39130.0,39130.0,38100.0,34050.0,39130.0,41220.0,46370.0,40300.0,39130.0,39130.0,39130.0,39130.0,39130.0,39130.0,39130.0,40770.0,39130.0,53510.0,39130.0,39130.0,38110.0,37400.0,39130.0,36040.0,39130.0,36160.0,39130.0,39130.0,36800.0,39130.0,39130.0,39130.0,39130.0,39130.0,37830.0,39130.0,39130.0,27410.0,39130.0,3950.000000000001,53.0,8.0,81.0,33.0,190.0,74.0,30.0,12.0,18.0,250.0,140.0,40.0,21.0,154.0,81.0,40.0,36.0,100.0,80.0,16.0,110.0,93.0,60.0,74.0,30.0,74.0,13.0,26.0,30.0,17.0,230.0,22.0,350.0,125.0,11.0,190.0,40.0,50.0,400.0,13.0,70.0,12.0,83.0,640.0,44.0,8.0,103.0,90.0,18.0,74.0,7.0,2.0,30.0,1.0
"Perform clerical duties such as typing, proofreading, and sorting mail.",perform clerical duties such as typing proofreading and sorting mail,Sort mail.,Sort materials or products.,Processing Information,Telephone Operators,telephone operators,43-2021.00,Telephone Operators,43-2021,43-2021.00,Telephone Operators,Communications Equipment Operators,Office and Administrative Support Occupations,True,2.33,0.0179332834662205,2025-04-24,3.676113846153848,4.03,68.56,1.1428571428571428,E2,E1,39130.0,39130.0,39130.0,39130.0,39130.0,56770.0,39130.0,40620.0,39130.0,47890.0,39130.0,36510.0,52160.0,39130.0,39130.0,39130.0,39130.0,39130.0,38100.0,34050.0,39130.0,41220.0,46370.0,40300.0,39130.0,39130.0,39130.0,39130.0,39130.0,39130.0,39130.0,40770.0,39130.0,53510.0,39130.0,39130.0,38110.0,37400.0,39130.0,36040.0,39130.0,36160.0,39130.0,39130.0,36800.0,39130.0,39130.0,39130.0,39130.0,39130.0,37830.0,39130.0,39130.0,27410.0,39130.0,3950.000000000001,53.0,8.0,81.0,33.0,190.0,74.0,30.0,12.0,18.0,250.0,140.0,40.0,21.0,154.0,81.0,40.0,36.0,100.0,80.0,16.0,110.0,93.0,60.0,74.0,30.0,74.0,13.0,26.0,30.0,17.0,230.0,22.0,350.0,125.0,11.0,190.0,40.0,50.0,400.0,13.0,70.0,12.0,83.0,640.0,44.0,8.0,103.0,90.0,18.0,74.0,7.0,2.0,30.0,1.0
"Perform clerical duties such as typing, proofreading, and sorting mail.",perform clerical duties such as typing proofreading and sorting mail,"Proofread documents, records, or other files to ensure accuracy.",Examine materials or documentation for accuracy or compliance.,Evaluating Information to Determine Compliance with Standards,Telephone Operators,telephone operators,43-2021.00,Telephone Operators,43-2021,43-2021.00,Telephone Operators,Communications Equipment Operators,Office and Administrative Support Occupations,True,2.33,0.0179332834662205,2025-04-24,3.676113846153848,4.03,68.56,1.1428571428571428,E2,E1,39130.0,39130.0,39130.0,39130.0,39130.0,56770.0,39130.0,40620.0,39130.0,47890.0,39130.0,36510.0,52160.0,39130.0,39130.0,39130.0,39130.0,39130.0,38100.0,34050.0,39130.0,41220.0,46370.0,40300.0,39130.0,39130.0,39130.0,39130.0,39130.0,39130.0,39130.0,40770.0,39130.0,53510.0,39130.0,39130.0,38110.0,37400.0,39130.0,36040.0,39130.0,36160.0,39130.0,39130.0,36800.0,39130.0,39130.0,39130.0,39130.0,39130.0,37830.0,39130.0,39130.0,27410.0,39130.0,3950.000000000001,53.0,8.0,81.0,33.0,190.0,74.0,30.0,12.0,18.0,250.0,140.0,40.0,21.0,154.0,81.0,40.0,36.0,100.0,80.0,16.0,110.0,93.0,60.0,74.0,30.0,74.0,13.0,26.0,30.0,17.0,230.0,22.0,350.0,125.0,11.0,190.0,40.0,50.0,400.0,13.0,70.0,12.0,83.0,640.0,44.0,8.0,103.0,90.0,18.0,74.0,7.0,2.0,30.0,1.0
Operate paging systems or other systems of bells or buzzers to notify recipients of incoming calls.,operate paging systems or other systems of bells or buzzers to notify recipients of incoming calls,Operate communications equipment or systems.,Operate communications equipment or systems.,Controlling Machines and Processes,Telephone Operators,telephone operators,43-2021.00,Telephone Operators,43-2021,43-2021.00,Telephone Operators,Communications Equipment Operators,Office and Administrative Support Occupations,True,2.87,0.0264279966870618,2025-04-24,5.514335384615385,4.54,59.07,1.1428571428571428,E1,E1,39130.0,39130.0,39130.0,39130.0,39130.0,56770.0,39130.0,40620.0,39130.0,47890.0,39130.0,36510.0,52160.0,39130.0,39130.0,39130.0,39130.0,39130.0,38100.0,34050.0,39130.0,41220.0,46370.0,40300.0,39130.0,39130.0,39130.0,39130.0,39130.0,39130.0,39130.0,40770.0,39130.0,53510.0,39130.0,39130.0,38110.0,37400.0,39130.0,36040.0,39130.0,36160.0,39130.0,39130.0,36800.0,39130.0,39130.0,39130.0,39130.0,39130.0,37830.0,39130.0,39130.0,27410.0,39130.0,3950.000000000001,53.0,8.0,81.0,33.0,190.0,74.0,30.0,12.0,18.0,250.0,140.0,40.0,21.0,154.0,81.0,40.0,36.0,100.0,80.0,16.0,110.0,93.0,60.0,74.0,30.0,74.0,13.0,26.0,30.0,17.0,230.0,22.0,350.0,125.0,11.0,190.0,40.0,50.0,400.0,13.0,70.0,12.0,83.0,640.0,44.0,8.0,103.0,90.0,18.0,74.0,7.0,2.0,30.0,1.0
Monitor automated systems for placing collect calls and intervene for a callers needing assistance.,monitor automated systems for placing collect calls and intervene for a callers needing assistance,Operate communications equipment or systems.,Operate communications equipment or systems.,Controlling Machines and Processes,Telephone Operators,telephone operators,43-2021.00,Telephone Operators,43-2021,43-2021.00,Telephone Operators,Communications Equipment Operators,Office and Administrative Support Occupations,False,1.8,0.0122701413189929,2025-04-24,3.0523111538461536,4.19,33.26,1.1428571428571428,E1,E1,39130.0,39130.0,39130.0,39130.0,39130.0,56770.0,39130.0,40620.0,39130.0,47890.0,39130.0,36510.0,52160.0,39130.0,39130.0,39130.0,39130.0,39130.0,38100.0,34050.0,39130.0,41220.0,46370.0,40300.0,39130.0,39130.0,39130.0,39130.0,39130.0,39130.0,39130.0,40770.0,39130.0,53510.0,39130.0,39130.0,38110.0,37400.0,39130.0,36040.0,39130.0,36160.0,39130.0,39130.0,36800.0,39130.0,39130.0,39130.0,39130.0,39130.0,37830.0,39130.0,39130.0,27410.0,39130.0,3950.000000000001,53.0,8.0,81.0,33.0,190.0,74.0,30.0,12.0,18.0,250.0,140.0,40.0,21.0,154.0,81.0,40.0,36.0,100.0,80.0,16.0,110.0,93.0,60.0,74.0,30.0,74.0,13.0,26.0,30.0,17.0,230.0,22.0,350.0,125.0,11.0,190.0,40.0,50.0,400.0,13.0,70.0,12.0,83.0,640.0,44.0,8.0,103.0,90.0,18.0,74.0,7.0,2.0,30.0,1.0
Interrupt busy lines if an emergency warrants.,interrupt busy lines if an emergency warrants,Operate communications equipment or systems.,Operate communications equipment or systems.,Controlling Machines and Processes,Telephone Operators,telephone operators,43-2021.00,Telephone Operators,43-2021,43-2021.00,Telephone Operators,Communications Equipment Operators,Office and Administrative Support Occupations,False,1.27,0.011326284294455,2025-04-24,2.282535384615384,3.94,26.4,1.1428571428571428,E1,E0,39130.0,39130.0,39130.0,39130.0,39130.0,56770.0,39130.0,40620.0,39130.0,47890.0,39130.0,36510.0,52160.0,39130.0,39130.0,39130.0,39130.0,39130.0,38100.0,34050.0,39130.0,41220.0,46370.0,40300.0,39130.0,39130.0,39130.0,39130.0,39130.0,39130.0,39130.0,40770.0,39130.0,53510.0,39130.0,39130.0,38110.0,37400.0,39130.0,36040.0,39130.0,36160.0,39130.0,39130.0,36800.0,39130.0,39130.0,39130.0,39130.0,39130.0,37830.0,39130.0,39130.0,27410.0,39130.0,3950.000000000001,53.0,8.0,81.0,33.0,190.0,74.0,30.0,12.0,18.0,250.0,140.0,40.0,21.0,154.0,81.0,40.0,36.0,100.0,80.0,16.0,110.0,93.0,60.0,74.0,30.0,74.0,13.0,26.0,30.0,17.0,230.0,22.0,350.0,125.0,11.0,190.0,40.0,50.0,400.0,13.0,70.0,12.0,83.0,640.0,44.0,8.0,103.0,90.0,18.0,74.0,7.0,2.0,30.0,1.0
Provide assistance for customers with special billing requests.,provide assistance for customers with special billing requests,Discuss account status or activity with customers or patrons.,"Provide information to guests, clients, or customers.",Communicating with People Outside the Organization,Telephone Operators,telephone operators,43-2021.00,Telephone Operators,43-2021,43-2021.00,Telephone Operators,Communications Equipment Operators,Office and Administrative Support Occupations,False,1.33,0.0037754280981516,2025-04-24,1.4355230769230771,3.88,44.95,1.1428571428571428,E2,E1,39130.0,39130.0,39130.0,39130.0,39130.0,56770.0,39130.0,40620.0,39130.0,47890.0,39130.0,36510.0,52160.0,39130.0,39130.0,39130.0,39130.0,39130.0,38100.0,34050.0,39130.0,41220.0,46370.0,40300.0,39130.0,39130.0,39130.0,39130.0,39130.0,39130.0,39130.0,40770.0,39130.0,53510.0,39130.0,39130.0,38110.0,37400.0,39130.0,36040.0,39130.0,36160.0,39130.0,39130.0,36800.0,39130.0,39130.0,39130.0,39130.0,39130.0,37830.0,39130.0,39130.0,27410.0,39130.0,3950.000000000001,53.0,8.0,81.0,33.0,190.0,74.0,30.0,12.0,18.0,250.0,140.0,40.0,21.0,154.0,81.0,40.0,36.0,100.0,80.0,16.0,110.0,93.0,60.0,74.0,30.0,74.0,13.0,26.0,30.0,17.0,230.0,22.0,350.0,125.0,11.0,190.0,40.0,50.0,400.0,13.0,70.0,12.0,83.0,640.0,44.0,8.0,103.0,90.0,18.0,74.0,7.0,2.0,30.0,1.0
"Keep records of calls placed and received, and of related toll charges.",keep records of calls placed and received and of related toll charges,Maintain call records.,Maintain operational records.,Documenting/Recording Information,Telephone Operators,telephone operators,43-2021.00,Telephone Operators,43-2021,43-2021.00,Telephone Operators,Communications Equipment Operators,Office and Administrative Support Occupations,False,2.87,0.0151017123926067,2025-04-24,2.4344784615384616,3.8,36.33,1.1428571428571428,E1,E1,39130.0,39130.0,39130.0,39130.0,39130.0,56770.0,39130.0,40620.0,39130.0,47890.0,39130.0,36510.0,52160.0,39130.0,39130.0,39130.0,39130.0,39130.0,38100.0,34050.0,39130.0,41220.0,46370.0,40300.0,39130.0,39130.0,39130.0,39130.0,39130.0,39130.0,39130.0,40770.0,39130.0,53510.0,39130.0,39130.0,38110.0,37400.0,39130.0,36040.0,39130.0,36160.0,39130.0,39130.0,36800.0,39130.0,39130.0,39130.0,39130.0,39130.0,37830.0,39130.0,39130.0,27410.0,39130.0,3950.000000000001,53.0,8.0,81.0,33.0,190.0,74.0,30.0,12.0,18.0,250.0,140.0,40.0,21.0,154.0,81.0,40.0,36.0,100.0,80.0,16.0,110.0,93.0,60.0,74.0,30.0,74.0,13.0,26.0,30.0,17.0,230.0,22.0,350.0,125.0,11.0,190.0,40.0,50.0,400.0,13.0,70.0,12.0,83.0,640.0,44.0,8.0,103.0,90.0,18.0,74.0,7.0,2.0,30.0,1.0
"Promote company products, services, and savings plans when appropriate.",promote company products services and savings plans when appropriate,"Promote products, services, or programs.","Promote products, services, or programs.",Selling or Influencing Others,Telephone Operators,telephone operators,43-2021.00,Telephone Operators,43-2021,43-2021.00,Telephone Operators,Communications Equipment Operators,Office and Administrative Support Occupations,False,2.6,0.0217087115643722,2025-04-24,2.979794230769231,3.65,30.5,1.1428571428571428,E1,E1,39130.0,39130.0,39130.0,39130.0,39130.0,56770.0,39130.0,40620.0,39130.0,47890.0,39130.0,36510.0,52160.0,39130.0,39130.0,39130.0,39130.0,39130.0,38100.0,34050.0,39130.0,41220.0,46370.0,40300.0,39130.0,39130.0,39130.0,39130.0,39130.0,39130.0,39130.0,40770.0,39130.0,53510.0,39130.0,39130.0,38110.0,37400.0,39130.0,36040.0,39130.0,36160.0,39130.0,39130.0,36800.0,39130.0,39130.0,39130.0,39130.0,39130.0,37830.0,39130.0,39130.0,27410.0,39130.0,3950.000000000001,53.0,8.0,81.0,33.0,190.0,74.0,30.0,12.0,18.0,250.0,140.0,40.0,21.0,154.0,81.0,40.0,36.0,100.0,80.0,16.0,110.0,93.0,60.0,74.0,30.0,74.0,13.0,26.0,30.0,17.0,230.0,22.0,350.0,125.0,11.0,190.0,40.0,50.0,400.0,13.0,70.0,12.0,83.0,640.0,44.0,8.0,103.0,90.0,18.0,74.0,7.0,2.0,30.0,1.0
